Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Reason_for_cancelling_by_Customer,Cancelled_Rides_by_Driver,Driver_Cancellation_Reason,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating,Payment_Method,Driver_ID
25/10/2024,12:33:15 pm,"""CNR4778731""",Completed,"""CID7610889""",Bike,Huda City Centre,Jama Masjid,7.5,40,,null,,null,,null,358,23.98,4.3,5,Cash,D101
21/01/2024,12:56:01 am,"""CNR2738265""",Cancelled by Driver,"""CID9926474""",Bike,Nehru Place,Delhi Gate,3.8,,,null,1,More than permitted people in there,,null,,,,,null,D098
27/09/2024,3:08:38 am,"""CNR6987972""",Completed,"""CID6481982""",Premier Sedan,Samaypur Badli,Cyber Hub,4,36.4,,null,,null,,null,489,45.72,4.7,4.9,UPI,D030
18/08/2024,10:06:38 pm,"""CNR8436777""",Incomplete,"""CID7175114""",Go Mini,Jor Bagh,Shastri Nagar,5.1,19.9,,null,,null,1,Other Issue,367,5.57,,,UPI,D076
24/03/2024,8:03:46 am,"""CNR3219966""",Incomplete,"""CID1752407""",Go Mini,Keshav Puram,Kashmere Gate,8,16.9,,null,,null,1,Other Issue,1682,7.6,,,Debit Card,D082
31/10/2024,11:36:51 pm,"""CNR5313160""",No Driver Found,"""CID9145519""",Go Mini,Subhash Chowk,Basai Dhankot,,,,null,,null,,null,,,,,null,D088
02/09/2024,2:34:44 pm,"""CNR4346750""",Completed,"""CID8170921""",Premier Sedan,Gurgaon Sector 29,Indraprastha,4.3,43.5,,null,,null,,null,55,3.02,4.6,4.8,Uber Wallet,D001
04/02/2024,4:02:17 pm,"""CNR7596432""",Cancelled by Customer,"""CID7432968""",Go Mini,Vaishali,Tis Hazari,17.6,,1,Wrong Address,,null,,null,,,,,null,D092
20/02/2024,1:48:43 pm,"""CNR7297791""",Cancelled by Driver,"""CID7281986""",Premier Sedan,Saket,Model Town,3.9,,,null,1,The customer was coughing/sick,,null,,,,,null,D012
03/03/2024,12:25:56 am,"""CNR9425600""",Completed,"""CID5989176""",Go Sedan,New Delhi Railway Station,Hauz Khas,4.8,29.3,,null,,null,,null,395,14.95,4.5,4.2,UPI,D034
16/05/2024,7:35:11 pm,"""CNR3823257""",Completed,"""CID1508646""",Auto,Preet Vihar,Kanhaiya Nagar,6.4,21.2,,null,,null,,null,69,7.76,4.4,4.7,Cash,D076
14/09/2024,3:45:33 pm,"""CNR8967861""",Cancelled by Customer,"""CID3540282""",Premier Sedan,Sohna Road,Nehru Place,10.6,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D010
28/11/2024,6:30:58 am,"""CNR4252538""",Completed,"""CID8409955""",Go Sedan,Maidan Garhi,Paharganj,14.6,33.1,,null,,null,,null,265,7.95,4.5,4.7,Cash,D007
26/10/2024,4:14:28 pm,"""CNR1211238""",Cancelled by Driver,"""CID5244516""",Go Sedan,Mundka,GTB Nagar,7.6,,,null,1,Customer related issue,,null,,,,,null,D001
28/04/2024,6:26:16 pm,"""CNR8958442""",Completed,"""CID6015541""",Bike,Bhikaji Cama Place,Khandsa,3,43.9,,null,,null,,null,302,44.57,4.7,4.6,UPI,D109
07/10/2024,7:13:35 pm,"""CNR2025421""",Completed,"""CID1492057""",Go Sedan,ITO,Badshahpur,14.3,23.9,,null,,null,,null,464,10.81,4.1,4.4,UPI,D009
23/10/2024,5:48:39 am,"""CNR1840812""",Incomplete,"""CID2497733""",Go Mini,Khandsa,Shahdara,9.2,24.3,,null,,null,1,Other Issue,545,8.39,,,Credit Card,D068
12/06/2024,6:19:54 pm,"""CNR8182182""",Completed,"""CID4994675""",Bike,INA Market,Rithala,2.7,30.7,,null,,null,,null,224,24.44,4.2,4.2,Cash,D112
09/01/2024,2:29:56 pm,"""CNR9939552""",Completed,"""CID2876086""",Auto,MG Road,Shahdara,9.1,41.4,,null,,null,,null,237,23.63,4.3,4.9,UPI,D090
10/08/2024,2:02:17 pm,"""CNR6613512""",Completed,"""CID1661297""",Auto,Gurgaon Railway Station,Mundka,10.7,36.7,,null,,null,,null,699,48.74,4.3,4.4,UPI,D085
11/10/2024,5:27:56 pm,"""CNR4613739""",Completed,"""CID9468231""",Premier Sedan,Akshardham,Nirman Vihar,8.2,21.8,,null,,null,,null,158,26.74,3.2,5,Uber Wallet,D035
17/05/2024,9:13:55 pm,"""CNR8974635""",Cancelled by Customer,"""CID8044093""",Premier Sedan,Madipur,Tilak Nagar,14.1,,1,Change of plans,,null,,null,,,,,null,D012
23/09/2024,1:38:27 pm,"""CNR8549497""",Cancelled by Driver,"""CID3887828""",Premier Sedan,Shahdara,Rajiv Nagar,5.8,,,null,1,More than permitted people in there,,null,,,,,null,D034
13/12/2024,7:17:58 pm,"""CNR9728645""",Completed,"""CID9950053""",Auto,Delhi Gate,Chirag Delhi,7.3,36.5,,null,,null,,null,202,37.39,3.7,4.2,UPI,D076
15/05/2024,8:19:22 pm,"""CNR5387110""",Cancelled by Customer,"""CID6918354""",Go Mini,Anand Vihar ISBT,IGI Airport,15.7,,1,AC is not working,,null,,null,,,,,null,D073
16/01/2024,4:48:56 pm,"""CNR9784011""",No Driver Found,"""CID5022682""",Go Sedan,Shivaji Park,Bhikaji Cama Place,,,,null,,null,,null,,,,,null,D006
24/05/2024,9:41:12 am,"""CNR8547679""",Completed,"""CID3104034""",Go Mini,Preet Vihar,Chirag Delhi,9.3,17.3,,null,,null,,null,798,13.98,4.7,4.4,UPI,D095
15/02/2024,2:16:29 am,"""CNR8180065""",Completed,"""CID4649453""",Auto,Patel Chowk,Golf Course Road,9.5,41.6,,null,,null,,null,264,34.07,3.9,3.1,Debit Card,D082
05/11/2024,10:46:08 am,"""CNR1113690""",Completed,"""CID8230386""",Go Sedan,Janakpuri,Lal Quila,10.9,18.8,,null,,null,,null,324,43.53,4.4,4.7,UPI,D034
27/01/2024,9:40:16 pm,"""CNR4980155""",Completed,"""CID4601365""",Go Mini,Preet Vihar,IIT Delhi,10.9,43.5,,null,,null,,null,500,36.77,4.2,4.6,UPI,D079
24/08/2024,8:04:40 pm,"""CNR6932352""",Completed,"""CID6010357""",Bike,Panchsheel Park,Sohna Road,9.4,44.9,,null,,null,,null,440,28.46,4.3,3.6,UPI,D111
13/05/2024,7:09:21 pm,"""CNR2960807""",Cancelled by Driver,"""CID7147857""",Go Sedan,Raj Nagar Extension,Tilak Nagar,5.5,,,null,1,The customer was coughing/sick,,null,,,,,null,D025
18/11/2024,3:18:28 pm,"""CNR3206791""",Completed,"""CID7154060""",Auto,Tagore Garden,Ardee City,12.1,37.7,,null,,null,,null,460,33.84,4.1,4.5,UPI,D085
17/09/2024,6:10:56 pm,"""CNR1699886""",No Driver Found,"""CID5132568""",Go Sedan,Old Gurgaon,Noida Film City,,,,null,,null,,null,,,,,null,D019
25/05/2024,2:58:13 pm,"""CNR6763949""",Incomplete,"""CID3481963""",Premier Sedan,IGI Airport,Greater Noida,9.5,29.2,,null,,null,1,Vehicle Breakdown,374,11.17,,,Credit Card,D015
08/03/2024,8:49:43 am,"""CNR4575541""",Cancelled by Driver,"""CID8855641""",Go Sedan,Indraprastha,Ashram,10.5,,,null,1,Customer related issue,,null,,,,,null,D015
25/07/2024,8:55:47 am,"""CNR7353983""",Completed,"""CID2934266""",Bike,Jor Bagh,Noida Sector 18,12.3,37.9,,null,,null,,null,1940,27.6,4.1,4.3,Cash,D111
15/06/2024,10:56:43 pm,"""CNR2551232""",Completed,"""CID4921473""",Auto,Jahangirpuri,Old Gurgaon,2.6,35.3,,null,,null,,null,1216,44.04,4.3,3.3,UPI,D088
13/02/2024,10:43:05 am,"""CNR4355189""",Completed,"""CID3667293""",Go Mini,Lok Kalyan Marg,Sarojini Nagar,10.3,33.3,,null,,null,,null,187,40.04,4.3,4.2,UPI,D080
20/10/2024,9:43:40 pm,"""CNR6074821""",Completed,"""CID3220681""",Auto,Lajpat Nagar,Pataudi Chowk,6.4,17.2,,null,,null,,null,478,48.62,4.2,3.2,UPI,D070
30/12/2024,7:59:22 pm,"""CNR7321457""",Completed,"""CID2601371""",Go Mini,Yamuna Bank,Madipur,3.2,34.4,,null,,null,,null,791,6.07,4.1,4,Credit Card,D074
25/02/2024,6:23:53 am,"""CNR8268251""",Completed,"""CID6015431""",Go Sedan,INA Market,Paharganj,12,44.2,,null,,null,,null,636,15.26,4.3,4.6,UPI,D037
04/03/2024,5:45:21 am,"""CNR2007488""",Completed,"""CID5503761""",eBike,Connaught Place,Nirman Vihar,2.1,17.3,,null,,null,,null,499,36.76,4.6,4.2,UPI,D111
06/02/2024,4:40:53 pm,"""CNR2608343""",Cancelled by Driver,"""CID5304970""",Go Mini,Meerut,Gurgaon Sector 56,4.9,,,null,1,The customer was coughing/sick,,null,,,,,null,D071
09/01/2024,11:30:12 am,"""CNR6412163""",Cancelled by Driver,"""CID3199156""",Bike,IIT Delhi,INA Market,5.3,,,null,1,Personal & Car related issues,,null,,,,,null,D107
03/02/2024,2:53:22 am,"""CNR4316002""",Completed,"""CID1378252""",Premier Sedan,Hero Honda Chowk,Welcome,10.9,37.7,,null,,null,,null,1350,11.48,4.5,4.9,Uber Wallet,D014
30/10/2024,4:48:05 pm,"""CNR1102112""",Completed,"""CID4474837""",eBike,Vinobapuri,Dwarka Mor,2.9,31.8,,null,,null,,null,461,12.59,4.4,4.7,UPI,D115
12/01/2024,1:59:54 pm,"""CNR6818363""",Completed,"""CID8095753""",Go Mini,Cyber Hub,Rajiv Chowk,7.9,44.7,,null,,null,,null,170,31.74,4.4,4.5,Credit Card,D091
21/02/2024,10:50:23 pm,"""CNR9343046""",Cancelled by Driver,"""CID5372136""",Go Mini,Hauz Rani,Mehrauli,7.2,,,null,1,Personal & Car related issues,,null,,,,,null,D076
04/08/2024,5:36:04 pm,"""CNR2528612""",Cancelled by Driver,"""CID7944156""",Auto,Rohini West,Jor Bagh,7,,,null,1,Personal & Car related issues,,null,,,,,null,D071
13/07/2024,4:04:21 pm,"""CNR6237606""",No Driver Found,"""CID5288041""",Go Sedan,Sikanderpur,Vaishali,,,,null,,null,,null,,,,,null,D035
27/04/2024,10:54:00 pm,"""CNR4223072""",Completed,"""CID3839108""",Go Sedan,Noida Extension,Okhla,10.8,37.8,,null,,null,,null,558,38.7,4.2,4.9,UPI,D033
04/02/2024,7:40:35 am,"""CNR3468589""",Completed,"""CID8662732""",Auto,Madipur,Noida Film City,12.1,32.4,,null,,null,,null,288,4.38,4.2,3.7,UPI,D078
18/03/2024,10:56:23 am,"""CNR1334676""",Cancelled by Customer,"""CID6137231""",Bike,Govindpuri,Uttam Nagar,10,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D109
01/06/2024,4:08:37 pm,"""CNR8286595""",Cancelled by Driver,"""CID3688360""",Go Sedan,Rohini West,AIIMS,9,,,null,1,Personal & Car related issues,,null,,,,,null,D005
17/06/2024,7:31:28 am,"""CNR9470390""",Completed,"""CID4005123""",Bike,Dwarka Mor,Yamuna Bank,9.4,29.5,,null,,null,,null,133,29.31,4.4,4.8,Credit Card,D107
22/04/2024,6:39:21 am,"""CNR1837756""",Completed,"""CID1952359""",Premier Sedan,Patel Chowk,AIIMS,12.5,28.5,,null,,null,,null,123,2.35,3.9,4.6,Cash,D023
10/06/2024,6:45:04 am,"""CNR9140671""",No Driver Found,"""CID3961912""",Go Sedan,IFFCO Chowk,Paharganj,,,,null,,null,,null,,,,,null,D001
30/04/2024,3:01:07 pm,"""CNR1525767""",Completed,"""CID4267626""",Auto,Keshav Puram,Madipur,3.3,30.3,,null,,null,,null,629,41.18,4.2,4.2,Uber Wallet,D077
08/11/2024,8:51:43 pm,"""CNR2997075""",Completed,"""CID4383879""",Premier Sedan,Green Park,Hauz Khas,12.7,40.7,,null,,null,,null,201,49.37,4.5,4.1,Cash,D035
30/03/2024,1:24:41 pm,"""CNR1197334""",Completed,"""CID4811646""",Premier Sedan,Welcome,Sarai Kale Khan,3.8,29.7,,null,,null,,null,419,38.83,3.8,4.3,Cash,D007
23/03/2024,5:30:31 am,"""CNR7693001""",Completed,"""CID3162922""",Go Sedan,Ashram,Manesar,6.7,32.9,,null,,null,,null,759,7.37,4.6,4.2,Debit Card,D009
30/11/2024,2:51:12 pm,"""CNR1253094""",Completed,"""CID5987358""",Auto,Mansarovar Park,Narsinghpur,14.7,29.5,,null,,null,,null,399,48.69,4.2,4.7,Credit Card,D084
15/04/2024,9:02:15 am,"""CNR8396447""",Completed,"""CID7092427""",Go Mini,Noida Sector 62,Rohini West,6.5,42.3,,null,,null,,null,276,18.51,4.6,4.3,UPI,D079
14/07/2024,11:44:39 am,"""CNR5564154""",Completed,"""CID1161874""",Bike,RK Puram,IIT Delhi,3.3,25.7,,null,,null,,null,1354,36.02,3.8,3.6,Cash,D103
25/10/2024,9:07:20 am,"""CNR9257342""",Completed,"""CID3040152""",Bike,Greater Kailash,Vaishali,13.3,16,,null,,null,,null,529,7.92,3.2,4.1,Debit Card,D105
19/01/2024,8:47:33 pm,"""CNR1402875""",Cancelled by Customer,"""CID6416624""",Auto,IMT Manesar,Narsinghpur,7,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D076
29/09/2024,2:56:35 pm,"""CNR2843953""",Cancelled by Driver,"""CID1482677""",Uber XL,Shastri Park,Punjabi Bagh,3.5,,,null,1,More than permitted people in there,,null,,,,,null,D119
17/09/2024,7:22:01 pm,"""CNR7222740""",Completed,"""CID7203480""",Auto,Samaypur Badli,Narsinghpur,12.1,16.4,,null,,null,,null,306,20.57,3.7,4.6,UPI,D082
09/09/2024,2:25:25 pm,"""CNR9899113""",Completed,"""CID8801951""",eBike,Barakhamba Road,Ghitorni Village,7.1,38.2,,null,,null,,null,535,49.73,4.5,4.9,Cash,D111
13/04/2024,3:30:19 pm,"""CNR6812400""",Completed,"""CID4486632""",Auto,Cyber Hub,Sonipat,2.2,30.5,,null,,null,,null,200,26.7,3.9,4.8,Cash,D072
16/12/2024,7:47:38 pm,"""CNR4150977""",Completed,"""CID2327849""",Go Mini,Anand Vihar ISBT,Shastri Park,10.7,17.1,,null,,null,,null,362,38.89,4.4,4.8,Credit Card,D088
24/07/2024,10:15:19 pm,"""CNR3734242""",Completed,"""CID3756393""",Auto,Gwal Pahari,Vaishali,8.6,23,,null,,null,,null,337,30.05,4.6,4.8,Cash,D068
18/01/2024,10:56:13 am,"""CNR1225583""",Completed,"""CID5214580""",Bike,Indraprastha,Shastri Park,5.6,41.7,,null,,null,,null,558,26.69,4.1,4.3,Cash,D100
05/07/2024,5:21:56 pm,"""CNR5229368""",Completed,"""CID2357762""",Bike,Barakhamba Road,Malviya Nagar,2.9,16.2,,null,,null,,null,800,48.89,4.2,4.5,UPI,D111
27/10/2024,9:37:32 pm,"""CNR1514107""",Completed,"""CID5502329""",Go Sedan,Khan Market,Ardee City,11.3,24.1,,null,,null,,null,654,49.07,4.9,3.9,UPI,D013
16/08/2024,6:24:09 pm,"""CNR5802013""",Completed,"""CID4814890""",Bike,Kadarpur,Patel Chowk,13,23.3,,null,,null,,null,171,16.41,4.2,4,UPI,D100
21/03/2024,8:42:54 pm,"""CNR9109548""",Completed,"""CID9473312""",eBike,Hauz Rani,Vidhan Sabha,7.1,25.4,,null,,null,,null,471,49.85,4.8,4.5,UPI,D100
21/09/2024,11:03:35 pm,"""CNR2660023""",No Driver Found,"""CID8266020""",Auto,Saket,Vasant Kunj,,,,null,,null,,null,,,,,null,D079
14/04/2024,9:19:28 am,"""CNR5332569""",Cancelled by Driver,"""CID7862170""",Auto,Jor Bagh,Basai Dhankot,8.8,,,null,1,Customer related issue,,null,,,,,null,D080
26/11/2024,9:00:15 pm,"""CNR6582244""",Completed,"""CID1946537""",Premier Sedan,Samaypur Badli,Maidan Garhi,7.7,41,,null,,null,,null,326,36.43,3.9,3.7,UPI,D007
05/07/2024,2:47:52 pm,"""CNR9225401""",Completed,"""CID6351880""",Go Sedan,Saket A Block,Vasant Kunj,4.6,21,,null,,null,,null,142,12.32,4.5,4.6,UPI,D011
21/03/2024,8:30:17 pm,"""CNR9779407""",Completed,"""CID9017905""",Bike,Huda City Centre,Saket,14.2,35,,null,,null,,null,234,21.61,4.9,5,Cash,D114
06/12/2024,10:19:58 pm,"""CNR7499719""",Incomplete,"""CID7731156""",Go Mini,Shastri Park,Raj Nagar Extension,8.8,20.8,,null,,null,1,Customer Demand,483,3.88,,,Uber Wallet,D088
01/04/2024,5:51:08 pm,"""CNR1119582""",Completed,"""CID5402994""",Premier Sedan,Azadpur,Janakpuri,5.3,21.1,,null,,null,,null,203,14.94,3.8,5,UPI,D002
30/11/2024,8:25:20 pm,"""CNR8016519""",Completed,"""CID6857817""",Go Mini,Satguru Ram Singh Marg,Govindpuri,5.2,18.7,,null,,null,,null,1117,7.03,3.7,4.7,UPI,D093
19/07/2024,1:06:04 am,"""CNR9644415""",Completed,"""CID5577509""",Go Sedan,Ashok Park Main,South Extension,2.3,16.5,,null,,null,,null,394,37.69,4.9,4.4,Cash,D018
14/08/2024,6:43:51 pm,"""CNR5456664""",No Driver Found,"""CID4715517""",Bike,Bhiwadi,Seelampur,,,,null,,null,,null,,,,,null,D105
23/06/2024,6:59:49 am,"""CNR4729656""",Completed,"""CID2582691""",Premier Sedan,Tis Hazari,Botanical Garden,8,16.9,,null,,null,,null,354,41.21,4.6,4.8,UPI,D004
14/01/2024,8:40:24 pm,"""CNR6652189""",Cancelled by Driver,"""CID6423494""",Bike,Rajiv Chowk,Noida Sector 18,9.2,,,null,1,More than permitted people in there,,null,,,,,null,D096
28/05/2024,4:31:47 pm,"""CNR2437908""",Completed,"""CID6838450""",Premier Sedan,Arjangarh,IMT Manesar,10.1,24.9,,null,,null,,null,184,29.02,3.7,4.1,UPI,D031
07/12/2024,2:19:04 pm,"""CNR5603997""",Completed,"""CID3412071""",Bike,Patel Chowk,Dwarka Mor,5.8,28.3,,null,,null,,null,163,13.87,4.6,3,Cash,D110
23/08/2024,12:36:07 pm,"""CNR9904285""",Completed,"""CID1832976""",Go Sedan,Palam Vihar,Huda City Centre,9.9,36.1,,null,,null,,null,221,41.05,4.6,4.1,Debit Card,D018
08/05/2024,11:33:08 am,"""CNR2349802""",Completed,"""CID9824071""",Auto,Indraprastha,IFFCO Chowk,2.6,21.6,,null,,null,,null,994,7.78,4.1,4.2,Credit Card,D066
16/12/2024,8:49:44 pm,"""CNR3812162""",Completed,"""CID7474910""",Auto,Panchsheel Park,Botanical Garden,12.3,43.2,,null,,null,,null,266,36.27,3.9,4.5,UPI,D087
10/04/2024,8:19:49 am,"""CNR6718124""",Cancelled by Driver,"""CID1617069""",Go Mini,Bahadurgarh,New Colony,6.3,,,null,1,More than permitted people in there,,null,,,,,null,D082
09/05/2024,2:28:27 pm,"""CNR6519969""",Cancelled by Driver,"""CID1271357""",Premier Sedan,Huda City Centre,Jor Bagh,6.2,,,null,1,The customer was coughing/sick,,null,,,,,null,D022
01/04/2024,5:07:27 pm,"""CNR8247998""",No Driver Found,"""CID2775210""",Go Sedan,Khan Market,Subhash Chowk,,,,null,,null,,null,,,,,null,D003
03/04/2024,12:13:08 pm,"""CNR7880156""",Completed,"""CID9349348""",Bike,Panchsheel Park,Subhash Nagar,10.9,19.6,,null,,null,,null,111,16.94,3.9,4.4,Cash,D109
25/03/2024,10:02:52 pm,"""CNR8040531""",Completed,"""CID2273432""",Premier Sedan,Dilshad Garden,Huda City Centre,3.5,28,,null,,null,,null,442,38.08,4.6,4.3,UPI,D007
13/10/2024,6:15:34 pm,"""CNR5118917""",Cancelled by Customer,"""CID4154067""",Go Mini,Raj Nagar Extension,Patel Chowk,15,,1,Driver is not moving towards pickup location,,null,,null,,,,,null,D090
14/08/2024,6:23:01 pm,"""CNR5790131""",Completed,"""CID4605629""",Auto,Adarsh Nagar,Welcome,15,24.2,,null,,null,,null,169,7.46,4.5,4.1,UPI,D085
20/02/2024,8:45:19 pm,"""CNR8312838""",Completed,"""CID3210950""",Auto,Palam Vihar,Udyog Vihar Phase 4,3.7,23.8,,null,,null,,null,98,20.8,4.4,3.7,Debit Card,D087
18/05/2024,10:57:45 am,"""CNR8307726""",No Driver Found,"""CID5691528""",Premier Sedan,Lajpat Nagar,Udyog Vihar Phase 4,,,,null,,null,,null,,,,,null,D028
06/05/2024,6:37:16 pm,"""CNR3232014""",Cancelled by Driver,"""CID6616993""",Go Sedan,Golf Course Road,Welcome,5,,,null,1,The customer was coughing/sick,,null,,,,,null,D012
28/01/2024,11:18:30 am,"""CNR8002052""",Completed,"""CID4254414""",Auto,Kalkaji,Jahangirpuri,13.7,29,,null,,null,,null,1311,8.24,4.2,4.1,UPI,D075
27/06/2024,11:42:26 am,"""CNR8045058""",Completed,"""CID7712950""",Premier Sedan,New Colony,Dilshad Garden,3.7,34.2,,null,,null,,null,805,28.75,3.4,4.2,Uber Wallet,D032
22/10/2024,8:24:45 pm,"""CNR5682531""",Cancelled by Driver,"""CID7080169""",Bike,Subhash Nagar,IMT Manesar,10,,,null,1,The customer was coughing/sick,,null,,,,,null,D115
06/03/2024,7:05:10 pm,"""CNR5102449""",Cancelled by Customer,"""CID9555252""",Premier Sedan,Ghitorni Village,DLF City Court,5.2,,1,Change of plans,,null,,null,,,,,null,D024
09/11/2024,10:34:45 am,"""CNR9643938""",No Driver Found,"""CID8686033""",eBike,Noida Film City,Noida Extension,,,,null,,null,,null,,,,,null,D115
30/05/2024,6:48:18 pm,"""CNR9794903""",No Driver Found,"""CID4483406""",Go Sedan,Seelampur,Cyber Hub,,,,null,,null,,null,,,,,null,D005
02/03/2024,7:49:39 am,"""CNR7515601""",Cancelled by Driver,"""CID6549525""",Go Mini,Basai Dhankot,Lok Kalyan Marg,4.7,,,null,1,Personal & Car related issues,,null,,,,,null,D086
06/03/2024,2:55:28 pm,"""CNR5029264""",Cancelled by Driver,"""CID1832188""",Bike,Ardee City,Kaushambi,6.6,,,null,1,Customer related issue,,null,,,,,null,D096
18/02/2024,4:41:47 pm,"""CNR6064614""",Completed,"""CID8940207""",Go Mini,Udyog Vihar Phase 4,Ghitorni Village,5.8,35.6,,null,,null,,null,396,30.69,3.1,4.6,Uber Wallet,D066
09/01/2024,7:53:31 am,"""CNR1014333""",Cancelled by Driver,"""CID1321465""",Go Mini,Botanical Garden,Noida Extension,4.6,,,null,1,Personal & Car related issues,,null,,,,,null,D067
24/07/2024,4:03:30 am,"""CNR4378110""",Completed,"""CID5808772""",Premier Sedan,Tughlakabad,Sultanpur,3.6,34.2,,null,,null,,null,827,9.44,3.9,5,Uber Wallet,D009
05/08/2024,10:32:14 am,"""CNR6262050""",Completed,"""CID1519615""",Bike,DLF City Court,Golf Course Road,6.6,37,,null,,null,,null,269,11.46,3.2,4.8,UPI,D113
21/12/2024,9:43:18 pm,"""CNR3852879""",Completed,"""CID3865550""",Bike,Botanical Garden,Ashok Vihar,6,35.8,,null,,null,,null,910,18.67,4.3,4.3,Debit Card,D113
13/05/2024,1:34:22 am,"""CNR8612043""",Completed,"""CID9079035""",eBike,Sadar Bazar Gurgaon,New Colony,9.3,37.5,,null,,null,,null,215,44.66,3.8,4.5,Credit Card,D107
13/08/2024,11:15:42 am,"""CNR7090590""",Cancelled by Driver,"""CID7765452""",Bike,Chandni Chowk,Uttam Nagar,8.1,,,null,1,The customer was coughing/sick,,null,,,,,null,D103
27/03/2024,10:35:57 am,"""CNR9596957""",Completed,"""CID9489055""",Bike,IMT Manesar,Model Town,12.8,28.7,,null,,null,,null,613,28.5,4.2,4.4,UPI,D096
27/09/2024,6:10:28 pm,"""CNR3903771""",No Driver Found,"""CID2090352""",Go Sedan,Preet Vihar,Netaji Subhash Place,,,,null,,null,,null,,,,,null,D001
18/03/2024,7:31:29 am,"""CNR1411238""",Completed,"""CID1130305""",Auto,Udyog Vihar,Rajiv Nagar,9.1,16.2,,null,,null,,null,393,9.39,3.7,4.2,UPI,D067
20/01/2024,2:13:59 pm,"""CNR7088895""",Incomplete,"""CID5439093""",Go Mini,Rithala,New Colony,6.6,22.7,,null,,null,1,Vehicle Breakdown,315,19.67,,,Cash,D072
28/05/2024,11:08:10 am,"""CNR6374018""",Completed,"""CID9501499""",Go Mini,Satguru Ram Singh Marg,Nehru Place,12,28.1,,null,,null,,null,64,45.95,4.6,4.6,Credit Card,D093
23/06/2024,5:07:20 am,"""CNR1293051""",Cancelled by Customer,"""CID7350062""",eBike,Janakpuri,Bahadurgarh,13.2,,1,Change of plans,,null,,null,,,,,null,D115
25/02/2024,8:59:12 pm,"""CNR4054173""",Cancelled by Driver,"""CID2327200""",Premier Sedan,Dwarka Mor,Paharganj,7.1,,,null,1,Customer related issue,,null,,,,,null,D003
29/12/2024,4:26:49 pm,"""CNR2377415""",No Driver Found,"""CID4491822""",Bike,Rohini West,Rajiv Chowk,,,,null,,null,,null,,,,,null,D104
04/11/2024,9:49:01 am,"""CNR7738075""",Completed,"""CID4932452""",Auto,Greater Kailash,Shastri Park,8.3,33.5,,null,,null,,null,229,23.54,3.9,3.3,UPI,D095
09/09/2024,7:51:36 pm,"""CNR7783758""",Completed,"""CID5342012""",Auto,DLF Phase 3,Sikanderpur,11.8,16.5,,null,,null,,null,200,37.57,5,4.8,Cash,D085
23/11/2024,11:02:51 pm,"""CNR4013019""",Completed,"""CID9594819""",Bike,Sultanpur,Adarsh Nagar,11.3,17.7,,null,,null,,null,417,48.34,4,4.3,Cash,D100
31/10/2024,5:34:45 am,"""CNR8881470""",Cancelled by Driver,"""CID4932698""",Bike,Adarsh Nagar,India Gate,7.2,,,null,1,More than permitted people in there,,null,,,,,null,D101
21/08/2024,5:13:31 pm,"""CNR2815251""",Completed,"""CID6116938""",Auto,Malviya Nagar,Okhla,14.9,35.3,,null,,null,,null,292,13.21,3.9,4.7,UPI,D087
05/05/2024,9:37:48 pm,"""CNR6067092""",Completed,"""CID7593764""",Premier Sedan,Civil Lines Gurgaon,Ghitorni,11.5,15.1,,null,,null,,null,1284,33.16,3.4,4.7,Debit Card,D028
06/10/2024,8:44:06 pm,"""CNR7740942""",Cancelled by Customer,"""CID6210867""",Go Sedan,Punjabi Bagh,Vinobapuri,5.2,,1,Change of plans,,null,,null,,,,,null,D014
19/05/2024,3:23:22 pm,"""CNR4635469""",Completed,"""CID6486028""",Go Mini,Sultanpur,Saket,4.1,21.2,,null,,null,,null,791,17.31,3.7,4.7,UPI,D083
05/07/2024,2:23:15 pm,"""CNR9773621""",Completed,"""CID4796051""",Bike,Ghitorni,Ardee City,2,42.2,,null,,null,,null,304,37.93,4.3,4.2,Cash,D114
05/04/2024,9:50:51 pm,"""CNR5623982""",Completed,"""CID1867596""",Go Mini,Jor Bagh,Nehru Place,5.9,41.5,,null,,null,,null,404,37.4,3.5,4.6,Cash,D093
23/12/2024,5:28:07 pm,"""CNR7255873""",No Driver Found,"""CID7144242""",Go Sedan,Ardee City,Basai Dhankot,,,,null,,null,,null,,,,,null,D033
01/06/2024,6:53:14 pm,"""CNR9997247""",Completed,"""CID4663643""",Auto,Moolchand,ITO,14,32.7,,null,,null,,null,109,28.6,3.4,4.2,Cash,D074
15/06/2024,7:08:01 am,"""CNR9550265""",Completed,"""CID4241778""",Go Mini,GTB Nagar,Saidulajab,14.7,15.4,,null,,null,,null,506,38.66,4.6,5,Cash,D066
26/01/2024,5:10:04 pm,"""CNR2984723""",Completed,"""CID1804405""",eBike,Ardee City,Paharganj,9.5,32,,null,,null,,null,150,39.67,4.2,5,Cash,D100
